motion_matrix_00	motion_matrix_01	motion_matrix_02	motion_matrix_10	motion_matrix_11	motion_matrix_12	motion_matrix_20	motion_matrix_21	motion_matrix_22	motion_offset_x	motion_offset_y	motion_offset_z	framewise_displacement	csf	white_matter
0.9999996423721312	0.0004195876535959	-0.0007993671461008	-0.0004201667616143	0.999999701976776	-0.0007244164589792	0.0007990629528649	0.0007247520261444	0.999999463558197	-0.0458909080394249	0.0615353199434296	0.0410870562746232	0.1513682305812835	2086.0884	1619.0668
0.999999225139618	0.0005124610615894	-0.0011216264683753	-0.0005128959892317	0.9999998211860656	-0.0003875202673953	0.0011214276310056	0.0003880952717736	0.9999992847442628	-0.0235831546109963	-0.0062197662913008	0.085293577272246	0.1141687035560607	2065.498	1618.3156
0.9999992847442628	0.0006572097190655	-0.0009858704870566	-0.0006581617635674	0.9999992847442628	-0.0009656682377681	0.0009852352086454	0.00096631643828	0.9999990463256836	-0.039372646535071	-0.0188263795876562	0.0509559466929623	0.0702972710132598	2061.964	1619.2645
0.9999991059303284	0.000985535676591	-0.0009212176664732	-0.0009866800392046	0.9999987483024596	-0.0012426584726199	0.000919991871342	0.0012435661628842	0.9999988079071044	-0.0389831231311337	0.0482950446972587	0.0147480080551218	0.1035454720258712	2072.8923	1622.3451
0.9999987483024596	0.0005862676771357	-0.0014589765341952	-0.0005874969647265	0.999999463558197	-0.0008422725950367	0.0014584820019081	0.0008431287715211	0.9999985694885254	-0.0276306816419751	-0.046675803862151	0.0974651827809474	0.1777569949626922	2079.766	1624.3342
0.999999225139618	0.0005494998767971	-0.0011074499925598	-0.0005507763125933	0.9999991655349731	-0.0011526263551786	0.0011068158783018	0.0011532354401424	0.9999987483024596	-0.0389382629974193	0.0294244395131002	0.0632218761350422	0.1058085039258003	2087.9282	1621.8909
0.9999989867210388	0.0006172737921588	-0.0012765809660777	-0.0006180129712447	0.9999996423721312	-0.0005787330446764	0.0012762232217937	0.0005795214092358	0.9999989867210388	-0.0345256858307418	-0.0057600866891229	0.0946624350344507	0.0522618368268013	2087.4724	1621.1619
0.9999990463256836	0.0005645416094921	-0.0012384031433612	-0.0005664213676936	0.9999986886978148	-0.0015180771006271	0.0012375445803627	0.0015187771059572	0.9999980926513672	-0.0376112742595999	0.0379005109044614	0.0582858836809556	0.0578680038452148	2088.86	1619.8395
0.9999988675117492	0.0005522572319023	-0.0013966335682198	-0.0005528428591787	0.9999997615814208	-0.0004189606406725	0.0013964019017294	0.0004197322996333	0.9999989867210388	-0.0241077762501333	0.0064076384745348	0.1009908524149416	0.0675458461046218	2100.6013	1623.4211
0.9999991059303284	0.0002623744367156	-0.0012827997561544	-0.0002634883276186	0.9999995827674866	-0.0008682618499733	0.0012825714657083	0.0008685991051606	0.9999988079071044	-0.0232207877944929	-0.0056488679197808	0.1053201927492608	0.0407325588166713	2094.4868	1625.2554
0.9999987483024596	0.0005887729930691	-0.001480012317188	-0.000589350820519	0.9999997615814208	-0.0003900119336321	0.0014797822805121	0.000390883651562	0.9999988675117492	-0.0154570322012848	0.0378306526323122	0.1014317636414716	0.0749793797731399	2075.6846	1625.201
0.9999985098838806	0.0007310514338314	-0.0015807894524186	-0.0007312611560337	0.9999997615814208	-0.00013210590987	0.0015806923620402	0.0001332616666331	0.9999987483024596	-0.0131091490667856	-0.0498849968037813	0.1016438604737324	0.0885908529162406	2048.4368	1621.739
0.9999991059303284	0.0006270288722589	-0.0011811190051957	-0.0006284703267738	0.9999990463256836	-0.001220483565703	0.0011803525267168	0.0012212248984724	0.9999985098838806	-0.0283420224294683	0.0605389640015241	0.0266363018031903	0.1598626673221588	2030.1022	1618.0338
0.999998152256012	0.0007896056631579	-0.0017485099378973	-0.0007903559016995	0.9999995827674866	-0.0004284110909793	0.0017481708200648	0.0004297922423575	0.9999983310699464	-0.0235434040596587	0.0112505095278789	0.0862601390193411	0.0944709628820419	2029.2141	1617.8765
0.9999994039535522	0.0006261914386413	-0.0009076301357708	-0.0006271333550103	0.9999992847442628	-0.0010378147708252	0.0009069796069525	0.0010383834596723	0.9999990463256836	-0.0507175191014699	-0.0221749773596569	0.060805546565966	0.0884080529212951	2041.0203	1618.73
0.9999986290931702	0.0009860238060355	-0.0013491184217855	-0.0009871667716652	0.9999991655349731	-0.0008468165760859	0.0013482823269441	0.0008481472032144	0.9999987483024596	-0.041079434090351	0.01344810227127	0.0726847284123302	0.0636987164616584	2052.6406	1621.1912
0.9999985098838806	0.0011021650861948	-0.0013511261204257	-0.0011030583409592	0.9999991655349731	-0.0006605019443668	0.0013503970112651	0.0006619913037866	0.9999988675117492	-0.0365065967727247	-0.0423464189674538	0.1095711304178692	0.0915196537971496	2064.4885	1621.6376
0.9999983906745912	0.0008495862712152	-0.0015689126448705	-0.0008512570057064	0.9999990463256836	-0.0010645269649103	0.0015680067008361	0.0010658607352524	0.999998152256012	-0.0320091001786071	0.055224896112703	0.0529371342415423	0.1487168073654174	2068.647	1618.7639
0.9999983906745912	0.0007925898535177	-0.0016077253967523	-0.0007936515030451	0.999999463558197	-0.0006598173058591	0.0016072015278041	0.0006610922282561	0.9999984502792358	-0.0356673980330501	-0.0167192235731632	0.103653660353725	0.116095170378685	2063.0447	1619.1168
0.9999988675117492	0.0006934067932888	-0.0013575613265857	-0.0006951936520636	0.9999988675117492	-0.0013161683455109	0.0013566472334787	0.0013171106111258	0.9999982118606568	-0.0450161334972438	0.0422169424638183	0.0396789056595316	0.1073755472898483	2078.1616	1619.5155
0.9999986886978148	0.0007167199510149	-0.001485412241891	-0.000719002680853	0.9999985694885254	-0.0015367653686553	0.0014843086246401	0.0015378311509266	0.9999977350234984	-0.0430444598245625	0.023179380357948	0.0487371060626209	0.0359633527696132	2090.0618	1621.3022
0.999998927116394	0.0003870114160235	-0.0014347259420901	-0.0003881208249367	0.9999996423721312	-0.0007730512297712	0.0014344261726364	0.0007736071711406	0.9999986886978148	-0.0464614022847289	-0.0463711952702232	0.1274981728933824	0.1354863047599792	2105.5732	1624.9156
0.9999987483024596	0.00063666672213	-0.0014815183822065	-0.0006381457205861	0.9999993443489076	-0.0009980477625504	0.0014808819396421	0.0009989918908104	0.9999984502792358	-0.0451887870993772	0.0399720300165293	0.0878441118094173	0.1259829849004745	2114.6814	1623.5895
0.999998152256012	0.0011694189161062	-0.0015606425004079	-0.0011709245154634	0.9999988675117492	-0.0009641457581892	0.0015595132717862	0.0009659712668508	0.9999983310699464	-0.0390396606441498	-0.0445021767061488	0.1205818459794514	0.1232552900910377	2103.8037	1623.1592
0.9999989867210388	0.0007114362088032	-0.0012688983697444	-0.0007131430902518	0.9999988675117492	-0.0013451953418552	0.0012679399223998	0.0013460988411679	0.9999983310699464	-0.0506151230050928	0.0059750326754421	0.1021453738094422	0.0639700293540954	2107.5427	1623.3151
0.9999985098838806	0.000855075137224	-0.0015245788963511	-0.0008562741568312	0.9999993443489076	-0.0007859910838305	0.0015239057829603	0.000787295284681	0.9999985694885254	-0.0458201811075991	0.0020060205937717	0.1284049155931761	0.0417785793542861	2109.2886	1624.7777
0.9999986290931702	0.0009840411366894	-0.0013502078363671	-0.0009860297432169	0.9999984502792358	-0.0014729752438142	0.0013487563701346	0.0014743044739589	0.9999980330467224	-0.0534867359947366	-0.0263267685932468	0.1221742818542992	0.0622927770018577	2103.904	1625.1145
0.9999982118606568	0.0007043730001896	-0.0017698145238682	-0.0007058270275592	0.9999994039535522	-0.0008210857049562	0.0017692351248115	0.0008223333861678	0.9999980926513672	-0.038749246026267	0.0385261938670917	0.1190658173630119	0.1038010343909263	2099.33	1624.4364
0.9999985694885254	0.0006641357322223	-0.0015550241805613	-0.0006657738122157	0.999999225139618	-0.0010531666921451	0.0015543235931545	0.0010542004602029	0.9999982714653016	-0.0401615371921266	-0.0458350260022495	0.1475848257620313	0.1259450316429138	2084.8535	1626.4244
0.9999986886978148	0.0002399101649643	-0.0016277597751468	-0.0002415521303191	0.999999463558197	-0.0010086048860102	0.0016275169327855	0.0010089966235682	0.999998152256012	-0.048186671159339	0.0480170131751465	0.0710411920645128	0.1808185130357742	2071.663	1625.9484
0.9999977350234984	0.0011164249153807	-0.0018195752054452	-0.0011168116470798	0.9999994039535522	-0.0002115758979925	0.001819337834604	0.0002136075345333	0.9999983310699464	-0.0376125980932382	-0.0235601488251422	0.1362811852776246	0.1249621659517288	2059.3533	1624.9559
0.9999987483024596	0.0009638688643462	-0.0012296499917283	-0.0009648866252973	0.9999991655349731	-0.0008273521088995	0.0012288514990359	0.0008285376243293	0.9999988675117492	-0.0617779450271758	-0.0030232761272541	0.0979238081207007	0.0575364977121353	2044.498	1621.935
0.9999985098838806	0.0010415707947686	-0.0013875478180125	-0.00104244670365	0.9999992847442628	-0.0006306738359853	0.0013868898386135	0.0006321193068288	0.9999988675117492	-0.0559853908985061	0.0553696179423184	0.1073930324671579	0.0752904564142227	2037.2849	1619.4496
0.9999979138374328	0.0012215350288897	-0.0016107822302728	-0.0012222373625263	0.9999991059303284	-0.0004351253446657	0.0016102493973448	0.0004370932583697	0.9999985694885254	-0.051929588751383	-0.0288825462079191	0.1648163977001431	0.1388739645481109	2027.9985	1619.206
0.9999985098838806	0.0007781831664033	-0.0015270443400368	-0.0007802980253472	0.9999987483024596	-0.00138484116178	0.0015259647043421	0.0013860306935384	0.999997854232788	-0.0524196093140343	0.0767109427637589	0.065592621671378	0.1827214658260345	2038.7876	1619.0929
0.9999977946281432	0.0009537009755149	-0.0018444445449858	-0.0009546605288051	0.9999994039535522	-0.0005194319528527	0.0018439481500536	0.0005211916286498	0.999998152256012	-0.047306208367754	-0.0322106229654663	0.1440965693617109	0.1665837168693542	2049.7725	1623.3597
0.9999988675117492	0.0007426798110827	-0.001299608265981	-0.0007440860499627	0.9999991059303284	-0.0010818681912496	0.0012988036032766	0.0010828340891748	0.9999985694885254	-0.0610445358887172	0.0358787184093252	0.0913015838125055	0.1111003011465072	2068.9736	1622.6602
0.9999986290931702	0.0008293941500596	-0.0014303018106147	-0.0008304283837787	0.9999994039535522	-0.0007226649322547	0.0014297015732154	0.000723851728253	0.9999987483024596	-0.0693167736935347	0.0174874787257364	0.1145407717489561	0.0419861525297164	2058.6746	1622.8416
0.9999983906745912	0.0008424299885518	-0.0015794242499396	-0.0008438518852926	0.999999225139618	-0.000899814069271	0.0015786649892106	0.0009011454530991	0.9999983310699464	-0.0533532885915963	-0.0444866750887258	0.1330704467367987	0.0967161878943443	2048.0576	1622.543
0.9999991059303284	0.0007565739797428	-0.0011188457719981	-0.0007573827169835	0.999999463558197	-0.000722577504348	0.0011182986199855	0.0007234241929836	0.9999991655349731	-0.0681083296052449	-0.0041223742540883	0.1125247967279285	0.071320965886116	2071.5823	1622.5233
0.9999974370002748	0.0008640234009362	-0.0020891027525067	-0.0008646649657748	0.9999995827674866	-0.0003062355390284	0.0020888370927423	0.0003080411406699	0.9999977350234984	-0.036545999317985	0.0111936304074347	0.1540342443907079	0.0795460641384124	2075.22	1621.8441
0.9999980926513672	0.0007466446841135	-0.0017827085684984	-0.0007479733321815	0.9999994039535522	-0.000744754448533	0.0017821515211835	0.000746086530853	0.9999980926513672	-0.0500560419315885	-0.0523175274015725	0.1505651186627439	0.0926269590854644	2062.9258	1621.6084
0.9999977350234984	0.0006945228669792	-0.0020093738567084	-0.00069639965659	0.9999993443489076	-0.0009334637434221	0.0020087240263819	0.0009348610183224	0.9999975562095642	-0.0446917260365609	0.0515208378144129	0.1088918541908015	0.1454500406980514	2075.0737	1623.2764
0.9999975562095642	0.0008656959398649	-0.0020543891005218	-0.0008664559572935	0.9999995827674866	-0.0003690882003866	0.0020540684927254	0.0003708673175424	0.999997854232788	-0.045765142967646	-0.0163759559467604	0.1799609063043696	0.1250560879707336	2091.264	1628.4341
0.9999982714653016	0.0007167310686782	-0.0017250917153432	-0.0007184112910181	0.9999992847442628	-0.0009735600906424	0.0017243926413357	0.0009747977019287	0.9999980330467224	-0.0587072462521174	0.0689368997829733	0.0959065693219543	0.1564708650112152	2107.705	1625.9786
0.999997079372406	0.0011469413293525	-0.0021168207749724	-0.0011480333050712	0.999999225139618	-0.0005147297633811	0.0021162286866456	0.0005171584780327	0.999997615814209	-0.0565961541760202	-0.0231292714985258	0.1796107881456734	0.1690786778926849	2094.8074	1624.8081
0.9999988079071044	0.0004361390892881	-0.0014635946135967	-0.0004375518183223	0.9999994039535522	-0.0009650702122598	0.0014631728408858	0.0009657095069997	0.9999984502792358	-0.083914141981209	0.0544225479798079	0.1106666573116896	0.1444724947214126	2085.0388	1621.3104
0.9999980330467224	0.0011465752031654	-0.0016376972198486	-0.0011474026832729	0.999999225139618	-0.0005044296849519	0.0016371174715459	0.0005063077551312	0.9999985694885254	-0.0742798637426247	-0.0105047911632598	0.1886073741042402	0.1386013627052307	2075.8794	1623.0446
0.9999980926513672	0.0007966086850501	-0.0017804604722186	-0.0007982477545738	0.9999992847442628	-0.0009200847125612	0.0017797262407839	0.0009215042227879	0.9999979734420776	-0.0726752930496381	0.0269293120029217	0.1372181192822026	0.0827870666980743	2083.2793	1621.6863
0.9999986290931702	0.0010349927470088	-0.0013076507020741	-0.0010353415273129	0.9999994039535522	-0.0002659707388374	0.0013073745649307	0.0002673242415767	0.9999991059303284	-0.0812300694261658	0.0209805788115686	0.1724742135609851	0.0614928752183914	2087.6038	1623.4526
0.9999966621398926	0.0013455493608489	-0.0021995529532432	-0.0013474578736349	0.9999987483024596	-0.0008664624765515	0.0021983843762427	0.0008694234420545	0.9999971985816956	-0.0595922392164194	-0.0100850247306794	0.1369204272228614	0.1013432517647743	2088.5564	1623.105
0.999997079372406	0.0011891688918694	-0.0020942937117069	-0.0011901248944923	0.9999991655349731	-0.0004553343169391	0.0020937505178153	0.0004578254884108	0.9999976754188538	-0.0551284448991253	-0.0001281568906246	0.1830057058350185	0.0718075111508369	2079.083	1625.5643
0.9999977946281432	0.0009984179632738	-0.0018594090361148	-0.0010001910850405	0.9999990463256836	-0.0009529226808808	0.0018584557110443	0.0009547803201712	0.9999977946281432	-0.0563537111980458	-0.0042939463189246	0.1499549689820618	0.0542942844331264	2090.8752	1624.8314
0.9999971389770508	0.0012589317047968	-0.0020378411281853	-0.001259485958144	0.9999991655349731	-0.000270704855211	0.0020374984014779	0.0002732707071118	0.999997854232788	-0.0636442612512429	0.0048372274565542	0.1978975184671014	0.0842205435037612	2093.8425	1624.9403
0.9999980926513672	0.0003771323245018	-0.0019205055432394	-0.0003792456409428	0.9999993443489076	-0.0011001549428328	0.0019200893584638	0.0011008811416104	0.9999975562095642	-0.0661769561150826	0.05767280662445	0.1312277363028364	0.1082639768719673	2105.6057	1621.45
0.9999970197677612	0.0005988186458125	-0.0023571583442389	-0.0006017925334163	0.9999990463256836	-0.0012611486017704	0.0023564009461551	0.0012625633971765	0.9999964237213136	-0.0436743555868162	0.0386590074689294	0.1807555529501421	0.081756055355072	2090.4749	1623.4772
0.9999980926513672	0.0005829975125379	-0.0018749707378447	-0.0005852090544067	0.9999991059303284	-0.0011791503056883	0.0018742815591394	0.0011802453082054	0.9999975562095642	-0.0710206727675526	-0.03663258659709	0.1773858367499876	0.0970775112509727	2088.2288	1627.6492
